Goalie,Season,Team,GP,TOI,SA,FA,Saves,GA,xGA,GSAx,GSAA,WAR,Sv%,xSv%,dSv%
Carter Hart,20-21,PHI,27,1457.16666666667,721,965,632,89,69.5124638051,-19.4875361949,-22.5834926889571,-2.46384300098811,0.8765603328710125,0.9035888158042996,-0.02702848293328708
Mikko Koskinen,20-21,EDM,26,1445.38333333333,756,1004,680,76,68.7601260048,-7.2398739952,-6.35939039230455,-0.159646424073437,0.8994708994708994,0.9090474523746032,-0.009576552903703739
Frederik Andersen,20-21,TOR,24,1425.28333333333,669,936,599,70,63.9705991149,-6.0294008851,-8.37358752969807,-0.0149073428489962,0.8953662182361734,0.9043787756130045,-0.009012557376831154
Kaapo Kahkonen,20-21,MIN,24,1416.3,692,966,624,68,58.0715198433,-9.9284801567,-4.25489173475496,-0.856500175750399,0.9017341040462428,0.9160816187235549,-0.014347514677312101
Matt Murray,20-21,OTT,27,1409.08333333333,738,1003,659,79,69.0649507497,-9.9350492503,-11.0175001448687,-0.664248150021795,0.8929539295392954,0.9064160558947155,-0.013462126355420101
Tuukka Rask,20-21,BOS,24,1403.75,611,868,558,53,57.5666730861,4.5666730861,3.28361437870625,1.87731095792529,0.9132569558101473,0.9057828591062194,0.007474096703927957
Alex Nedeljkovic,20-21,CAR,23,1397.7,648,905,604,44,59.1870648582,15.1870648582,15.6919510923104,3.91536628417293,0.9320987654320988,0.9086619369472223,0.023436828484876493
Chris Driedger,20-21,FLA,23,1361.73333333333,640,891,593,47,55.450108614,8.450108614,11.9550134245041,2.57486069677305,0.9265625,0.913359205290625,0.01320329470937498
James Reimer,20-21,CAR,22,1331.1,627,843,568,59,56.5403172498,-2.4596827502,-1.24251028568115,0.529755880067077,0.9059011164274322,0.9098240554229666,-0.00392293899553442
Jonathan Bernier,20-21,DET,24,1313.58333333333,757,987,692,65,64.0061289802,-0.993871019799997,4.73272681617124,0.938514585722044,0.9141347424042272,0.9154476499601057,-0.0013129075558785397
Pekka Rinne,20-21,NSH,24,1311.71666666667,664,864,602,62,52.5244706037,-9.4755293963,-0.834173572077006,-0.868428627714357,0.9066265060240963,0.9208968816209337,-0.014270375596837415
Jack Campbell,20-21,TOR,22,1284.4,585,816,539,46,56.5497694258,10.5497694258,7.88856695833577,2.99150260245513,0.9213675213675213,0.9033337274772649,0.01803379389025639
Ilya Sorokin,20-21,NYI,22,1275.63333333333,563,797,517,46,49.4840644542,3.4840644542,5.86198837186844,1.53020371328578,0.9182948490230906,0.9121064574525753,0.006188391570515206
Braden Holtby,20-21,VAN,21,1262.2,695,973,618,77,70.2892937203895,-6.71070627961048,-12.9785401093276,-0.0326052546297296,0.8892086330935252,0.8988643255821733,-0.009655692488648171
Jonathan Quick,20-21,L.A,22,1223.93333333333,566,811,508,58,54.8654926778,-3.1345073222,-5.8616600027042,0.372590582411385,0.8975265017667845,0.903064500569258,-0.0055379988024735205
Robin Lehner,20-21,VGK,19,1157.63333333333,505,724,461,44,51.5627223737,7.5627223737,2.51919028027276,2.33853237332771,0.9128712871287129,0.89789559926,0.01497568786871295
Casey DeSmith,20-21,PIT,20,1137.63333333333,544,716,496,48,50.5206687949,2.5206687949,2.11176141082848,1.36616027299179,0.9117647058823529,0.9071311235387868,0.004633582343566145
Linus Ullmark,20-21,BUF,20,1122.76666666667,591,817,542,49,49.892692661,0.892692660999998,5.44127020919049,1.04707017546246,0.9170896785109983,0.9155792002351947,0.0015104782758036395
Ilya Samsonov,20-21,WSH,19,1092.81666666667,499,692,450,49,44.1124048964,-4.8875951036,-3.03351297058197,-0.148384223417771,0.9018036072144289,0.9115983869811624,-0.009794779766733486
Jaroslav Halak,20-21,BOS,19,1090.01666666667,482,670,436,46,41.6565638497,-4.3434361503,-1.59950551467036,-0.088646491230775,0.9045643153526971,0.9135755936728216,-0.009011278320124494
Adin Hill,20-21,ARI,19,1005.9,530,726,484,46,47.2834651055,1.2834651055,2.82212049216745,1.07508516578238,0.9132075471698113,0.910785914895283,0.002421632274528296
Alexandar Georgiev,20-21,NYR,19,974.716666666667,465,670,421,44,40.0491739137,-3.9508260863,-1.16549805875875,-0.0426504870692451,0.9053763440860215,0.9138727442716129,-0.00849640018559139
Ville Husso,20-21,STL,17,917.966666666667,460,643,411,49,41.720090747,-7.279909253,-6.62608410113769,-0.643152406226672,0.8934782608695652,0.90930415055,-0.015825889680434857
Devan Dubnyk,20-21,S.J,17,893.066666666667,462,626,415,47,39.1251272121,-7.8748727879,-4.44184968418611,-0.801402150910604,0.8982683982683982,0.915313577462987,-0.01704517919458881
Scott Wedgewood,20-21,N.J,16,888.083333333333,458,617,412,46,42.3067821777,-3.6932178223,-3.81031851808926,0.0458288830231813,0.8995633187772926,0.9076271131491266,-0.008063794371834021
Malcolm Subban,20-21,CHI,16,882.633333333333,471,625,424,47,41.340052315,-5.659947685,-3.61279480790402,-0.343320812180698,0.9002123142250531,0.9122291882908705,-0.012016874065817418
Ryan Miller,20-21,ANA,16,879.216666666667,432,601,381,51,40.1617239288,-10.8382760712,-11.2053659384597,-1.34387668547004,0.8819444444444444,0.907033046461111,-0.025088602016666628
David Rittich,20-21,CGY,15,751.95,374,529,338,36,34.3282172138,-1.6717827862,-1.54816403005542,0.287883781160739,0.9037433155080213,0.9082133229577539,-0.004470007449732583
Laurent Brossoit,20-21,WPG,14,750.816666666667,368,501,338,30,33.176550666,3.176550666,3.89913271908985,1.1849895827947,0.9184782608695652,0.9098463297119564,0.008631931157608741
Dustin Tokarski,20-21,BUF,13,731.783333333333,447,609,404,43,38.7102955419,-4.2897044581,-1.82360781132292,-0.130336828110398,0.9038031319910514,0.9133997862597315,-0.00959665426868006
Curtis McElhinney,20-21,T.B,12,721.516666666667,296,390,259,37,24.8751576661,-12.1248423339,-9.73330629116686,-1.856372331826,0.875,0.9159623051820946,-0.04096230518209465
Antti Raanta,20-21,ARI,12,678.833333333333,401,552,363,38,38.1294762246,0.129476224599998,-1.06099940120916,0.695614398033355,0.9052369077306733,0.9049140243775561,0.0003228833531172537
Carter Hutton,20-21,BUF,13,674.716666666667,341,458,302,39,31.782650552,-7.217349448,-7.58803190975642,-0.80622370720631,0.8856304985337243,0.9067957461818181,-0.0211652476480938
Petr Mrazek,20-21,CAR,12,670.983333333333,298,415,275,23,33.2171070603,10.2171070603,4.45092812578472,2.51788059410238,0.9228187919463087,0.8885331977842281,0.034285594162080546
Marcus Hogberg,20-21,OTT,14,641.85,322,443,282,40,28.6393780944,-11.3606219056,-10.3382588707964,-1.6455166349597,0.8757763975155279,0.9110578320049689,-0.03528143448944099
Jeremy Swayman,20-21,BOS,10,602.65,271,381,256,15,21.8888531083,6.8888531083,9.96376349693845,1.68873762153744,0.9446494464944649,0.9192293243236163,0.025420122170848658
Josef Korenar,20-21,S.J,10,493.4,258,353,232,26,23.6494698904,-2.3505301096,-2.23376021324679,-0.0285014902745524,0.8992248062015504,0.9083353880217054,-0.009110581820155006
Keith Kinkaid,20-21,NYR,9,485.916666666667,205,291,184,21,17.0311095986,-3.9688904014,-2.11597226246353,-0.451208671864095,0.8975609756097561,0.9169214165921951,-0.019360440982438942
Filip Gustavsson,20-21,OTT,9,471.566666666667,254,365,237,17,22.0987855811,5.0987855811,6.39777095285006,1.35372544038527,0.9330708661417323,0.9129969071610237,0.02007395898070863
Anthony Stolarz,20-21,ANA,8,465.216666666667,230,310,213,17,18.2854055015,1.2854055015,4.18695794943116,0.565058478390937,0.9260869565217391,0.92049823695,0.00558871957173912
Anton Forsberg,20-21,OTT,8,448.55,264,359,240,24,26.1807867516,2.1807867516,0.318943037607937,0.873444156513577,0.9090909090909091,0.9008303532136364,0.008260555877272702
Jonas Johansson,20-21,COL,8,436.95,173,246,158,15,13.528189222,-1.471810778,0.936277066311261,-0.0403791331070645,0.9132947976878613,0.9218023744393063,-0.00850757675144509
Michael Hutchinson,20-21,TOR,8,424.066666666667,211,288,194,17,16.5385895322,-0.4614104678,2.43673098839119,0.203789469030736,0.919431279620853,0.9216180590890994,-0.0021867794682464137
Joey Daccord,20-21,OTT,8,405.8,214,297,192,22,21.3719803487,-0.628019651300001,-2.28691738618145,0.257336896294104,0.897196261682243,0.90013093295,-0.0029346712677570386
Jonas Johansson,20-21,BUF,7,381.733333333333,207,272,183,24,18.6819184799,-5.3180815201,-4.93173784551196,-0.677439714169902,0.8840579710144928,0.9097491860874397,-0.025691215072946916
Collin Delia,20-21,CHI,6,334.483333333333,205,272,185,20,21.1031465551,1.1031465551,-1.11597226246353,0.580167358141319,0.9024390243902439,0.897057821682439,0.005381202707804955
Aaron Dell,20-21,N.J,7,325.783333333333,154,214,132,22,11.9395307543,-10.0604692457,-7.8139498947287,-1.6934419955284,0.8571428571428571,0.9224705795175325,-0.06532772237467543
Alex Lyon,20-21,PHI,6,324.15,169,227,151,18,14.6129687734,-3.3870312266,-2.43219176759189,-0.383673941073163,0.893491124260355,0.9135327291514792,-0.020041604891124165
Calvin Pickard,20-21,DET,6,303.516666666667,127,181,111,16,11.0062147369,-4.9937852631,-4.30111452357497,-0.751177870867145,0.8740157480314961,0.913336891835433,-0.03932114380393692
Dan Vladar,20-21,BOS,5,300.066666666667,149,205,132,17,14.1456036145,-2.8543963855,-3.27453593710764,-0.291117646025479,0.8859060402684564,0.9050630629899329,-0.019157022721476458
Devan Dubnyk,20-21,COL,5,294.633333333333,140,193,124,16,12.6593025069,-3.3406974931,-3.10359081338973,-0.409293326903031,0.8857142857142857,0.909576410665,-0.02386212495071427
Hunter Miska,20-21,COL,5,259.8,111,148,93,18,9.2660857286,-8.7339142714,-7.77498985918757,-1.48949342904923,0.8378378378378378,0.9165217501927928,-0.07868391235495498
Michael Houser,20-21,BUF,4,244.333333333333,141,175,127,14,10.0360528422,-3.9639471578,-1.01147360491394,-0.573393088000298,0.900709219858156,0.9288223202680851,-0.028113100409929093
David Rittich,20-21,TOR,4,220.683333333333,89,136,79,10,8.246960365,-1.753039635,-1.8015684456549,-0.186546508944685,0.8876404494382022,0.907337523988764,-0.0196970745505618
Ukko-Pekka Luukkonen,20-21,BUF,4,218.916666666667,149,205,135,14,13.3977969622,-0.602203037799999,-0.274535937107641,0.121868456031477,0.9060402684563759,0.9100818995825503,-0.004041631126174394
Spencer Knight,20-21,FLA,4,206.9,100,120,92,8,6.997019752,-1.002980248,1.21172084757876,-0.0666243642587855,0.92,0.93002980248,-0.01002980247999996
Cayden Primeau,20-21,MTL,4,201.9,93,130,79,14,9.6845993623,-4.3154006377,-5.43309961175175,-0.646079193893037,0.8494623655913979,0.8958645229860215,-0.04640215739462361
Craig Anderson,20-21,WSH,4,168.733333333333,71,113,65,6,6.284465102,0.284465102,0.540321801780922,0.1644376474246,0.9154929577464789,0.9114864070140846,0.0040065507323943095
Alexei Melnichuk,20-21,S.J,3,130.583333333333,81,100,70,11,7.9483640639,-3.0516359361,-3.5385061134612,-0.437515677887254,0.8641975308641975,0.9018720485938272,-0.03767451772962971
Ivan Prosvetov,20-21,ARI,3,130.016666666667,51,76,42,9,5.1593132541,-3.8406867459,-4.30202236773483,-0.635905722846002,0.8235294117647058,0.8988369950176471,-0.07530758325294129
Matiss Kivlenieks,20-21,CBJ,2,123.35,71,87,64,7,5.4245974421,-1.5754025579,-0.459678198219078,-0.202611263940513,0.9014084507042254,0.9235972191253522,-0.022188768421126825
Troy Grosenick,20-21,L.A,2,120,77,103,71,6,7.0573285539,1.0573285539,1.09302505263565,0.324277961771226,0.922077922077922,0.9083463824168833,0.013731539661038794
Chris Gibson,20-21,T.B,2,112.966666666667,40,51,35,5,3.3426725773,-1.6573274227,-1.31531166096849,-0.254756544635159,0.875,0.9164331855675,-0.041433185567499975
Juuse Saros,21-22,NSH,67,3942,2107,2871,1934,173,195.354817585,22.354817585,22.9228140752231,7.11952426352308,0.9178927384907452,0.9072829532107262,0.01060978528001899
Connor Hellebuyck,21-22,WPG,66,3916.16666666667,2155,2934,1962,193,209.6056285905,16.6056285905,7.38617196587836,6.34241982911518,0.9104408352668213,0.9027352071505801,0.007705628116241203
Andrei Vasilevskiy,21-22,T.B,63,3767.18333333333,1868,2572,1713,156,175.4991557054,19.4991557054,17.6990112446686,6.2933902071478,0.9170235546038544,0.9060497025131692,0.010973852090685243
Thatcher Demko,21-22,VAN,64,3716.43333333333,1967,2664,1799,168,178.5313394788,10.5313394788,14.9046868941451,4.76752922899468,0.9145907473309609,0.9092367364113879,0.0053540109195729935
Jacob Markstrom,21-22,CGY,63,3701.35,1754,2391,1617,137,155.6827834725,18.6827834725,26.0985362543622,5.82614811465964,0.9218928164196123,0.9112412865037058,0.010651529915906455
Tristan Jarry,21-22,PIT,58,3423.16666666667,1711,2286,1573,138,149.6679599106,11.6679599106,21.1001114773169,4.49553636665669,0.9193454120397428,0.912526031612741,0.006819380427001809
Elvis Merzlikins,21-22,CBJ,59,3331.66666666667,1920,2586,1744,178,179.5171689371,1.5171689371,0.534315626211821,3.20008476041499,0.9083333333333333,0.9065014745119271,0.0018318588214062403
Darcy Kuemper,21-22,COL,57,3258.75,1754,2361,1617,138,163.0148938291,25.0148938291,25.0985362543622,7.05835126824379,0.9218928164196123,0.9070610639514823,0.014831752468129955
John Gibson,21-22,ANA,56,3245.93333333333,1789,2492,1617,172,163.9591610309,-8.04083896910001,-5.64693195036827,1.26675318351035,0.9038569032979318,0.9083515030570709,-0.0044945997591391285
Alex Nedeljkovic,21-22,DET,59,3235.13333333333,1796,2382,1619,178,166.9366248812,-11.0633751188,-10.9960255913143,0.784428402676988,0.9014476614699332,0.907050877014922,-0.005603215544988882
Philipp Grubauer,21-22,SEA,55,3118.8,1479,2060,1315,164,139.1989473051,-24.8010526949,-26.4727849941837,-2.08219452541935,0.8891142663962136,0.905883064702434,-0.016768798306220356
Sergei Bobrovsky,21-22,FLA,54,3087.56666666667,1566,2045,1429,137,153.5392850574,16.5392850574,8.61705118262901,5.41456372282173,0.9125159642401022,0.9019544795291187,0.010561484710983504
Frederik Andersen,21-22,CAR,52,3079.03333333333,1431,1995,1320,111,140.9276623326,29.9276623326,22.063857115161,7.56046056793349,0.9224318658280922,0.9015180556725367,0.02091381015555549
Ilya Sorokin,21-22,NYI,52,3078.8,1643,2256,1520,123,144.2322929776,21.2322929776,29.7770211322219,6.08691354493224,0.9251369446135118,0.9122140639211198,0.012922880692392003
Igor Shesterkin,21-22,NYR,53,3075.7,1622,2221,1516,106,149.6248916652,43.6248916652,44.8243020550602,10.1088306451664,0.9346485819975339,0.9077528411435265,0.026895740854007366
Cam Talbot,21-22,MIN,49,2871.98333333333,1488,1996,1356,132,127.5761974574,-4.4238025426,6.36409461031417,1.3076242532324,0.9112903225806451,0.9142633081603495,-0.002972985579704379
Jack Campbell,21-22,TOR,49,2796.98333333333,1430,1916,1308,123,123.1237353531,0.123735353100002,9.97087049243902,2.03374849883164,0.9146853146853147,0.9138994857670629,0.0007858289182517408
Karel Vejmelka,21-22,ARI,52,2781.88333333333,1669,2265,1499,170,154.975414026,-15.024585974,-14.8053266770065,-0.10691552380167,0.8981426003594967,0.9071447489358898,-0.009002148576393143
Jake Oettinger,21-22,DAL,48,2710.75,1331,1866,1217,114,119.3069920326,5.30699203259999,9.76519484296247,2.88194044794166,0.9143501126972201,0.910362891034861,0.003987221662359097
Jonathan Quick,21-22,L.A,46,2687.73333333333,1285,1762,1170,116,127.9648043397,11.9648043397,3.48781019775114,4.19302472158775,0.9105058365758755,0.9004164946772761,0.010089341898599336
James Reimer,21-22,S.J,48,2675.73333333333,1450,2052,1321,129,137.2136056921,8.2136056921,5.83060294687871,3.68517526840186,0.9110344827586206,0.9053699271088966,0.005664555649724012
Marc-Andre Fleury,21-22,CHI,45,2634.83333333333,1398,1875,1269,129,119.4426477305,-9.5573522695,0.995298565335474,0.272880268099273,0.907725321888412,0.9145617684331186,-0.006836446544706609
Mikko Koskinen,21-22,EDM,45,2632.7,1397,1913,1261,136,136.3674989955,0.3674989955,-6.09768805738651,2.29299274301539,0.9026485325697924,0.9023854695808876,0.000263062988904772
Carter Hart,21-22,PHI,45,2611.65,1441,1935,1304,137,141.0016064792,4.00160647920001,-3.00627665761914,3.0071381906564,0.9049271339347675,0.9021501689943094,0.002776964940458093
Anton Forsberg,21-22,OTT,46,2574.25,1457,1956,1336,121,141.439604632177,20.4396046321769,14.4815093059326,5.90202253637804,0.9169526424159231,0.9029240874178607,0.014028554998062437
Robin Lehner,21-22,VGK,44,2553.41666666667,1288,1719,1169,120,131.5402774456,11.5402774456,-0.2332299340829,4.17687459205431,0.907608695652174,0.8978724553993789,0.00973624025279507
Jeremy Swayman,21-22,BOS,41,2393.88333333333,1111,1553,1015,96,98.8932503733,2.89325037330001,7.3081378441257,2.12432043732512,0.9135913591359136,0.9109871733813681,0.0026041857545454627
Ilya Samsonov,21-22,WSH,44,2363.58333333333,1145,1611,1026,119,111.809554260918,-7.1904457390817,-12.5303169833268,0.563948651585488,0.8960698689956332,0.9023497342699406,-0.00627986527430735
Ville Husso,21-22,STL,40,2344.18333333333,1236,1727,1136,100,115.9113608995,15.9113608995,14.9314656843739,4.6893617415505,0.919093851132686,0.906220581796521,0.01287326933616506
Linus Ullmark,21-22,BOS,41,2334.03333333333,1140,1556,1045,95,98.6313556394,3.6313556394,11.0047499030633,2.24970652977553,0.9166666666666666,0.9134812669829825,0.0031853996836841425
Vitek Vanecek,21-22,WSH,42,2320.16666666667,1118,1554,1015,103,102.3576214726,-0.642378527399998,0.959044203179587,1.55981539919893,0.907871198568873,0.9084457768581395,-0.0005745782892665474
Cal Petersen,21-22,L.A,37,2181.88333333333,1002,1404,897,105,97.7249158475,-7.2750841525,-11.8274040325707,0.318917501176274,0.8952095808383234,0.9024701438647704,-0.007260563026447064
Jordan Binnington,21-22,STL,37,2154.96666666667,1135,1579,1023,112,103.3138044801,-8.6861955199,-6.46018321054666,0.162352236054981,0.9013215859030838,0.908974621603436,-0.007653035700352251
Martin Jones,21-22,PHI,35,2003.5,1141,1561,1027,114,108.8146579047,-5.1853420953,-7.90226347421475,0.867252249168063,0.9000876424189308,0.9046322016610868,-0.004544559242156021
Jake Allen,21-22,MTL,35,1950.06666666667,1123,1503,1016,107,111.4908489109,4.4908489109,-2.57602268321048,2.61083887743261,0.9047195013357079,0.9007205263482636,0.0039989749874442815
Sam Montembeault,21-22,MTL,38,1946.53333333333,1125,1508,1003,122,111.3834500631,-10.6165499369,-17.3900494377665,-0.0448914826490815,0.8915555555555555,0.9009924888328,-0.009436933277244486
Craig Anderson,21-22,BUF,31,1870.58333333333,945,1299,848,97,94.0356691378,-2.9643308622,-9.12764152772387,1.01591686814101,0.8973544973544973,0.9004913554097355,-0.003136858055238112
Kevin Lankinen,21-22,CHI,32,1820.8,973,1301,867,106,81.8311877012,-24.1688122988,-15.5240160915083,-2.90859461621899,0.8910585817060637,0.9158980599165468,-0.024839478210483157
Semyon Varlamov,21-22,NYI,31,1796.46666666667,979,1310,892,87,88.2792041516,1.2792041516,4.03390364482364,1.66732654583915,0.9111338100102145,0.909827166341573,0.0013066436686415273
Alexandar Georgiev,21-22,NYR,33,1747.78333333333,832,1190,747,85,80.6317017368,-4.3682982632,-7.63512989530821,0.550237182411242,0.8978365384615384,0.9030868969509616,-0.005250358489423124
Spencer Knight,21-22,FLA,32,1740.23333333333,876,1167,795,81,82.132848627,1.132848627,0.456281504459142,1.54117578809549,0.9075342465753424,0.906241040380137,0.001293206195205454
Dustin Tokarski,21-22,BUF,29,1672.48333333333,900,1186,809,91,82.3050673426169,-8.69493265738315,-7.31203955021321,-0.182494353599246,0.8988888888888888,0.9085499251748701,-0.00966103628598125
Mike Smith,21-22,EDM,28,1581.63333333333,874,1152,800,74,82.5708500614,8.57085006139999,7.27030825901517,2.85499587805155,0.9153318077803204,0.9055253431791761,0.009806464601144316
Antti Raanta,21-22,CAR,28,1526.7,708,975,646,62,68.598183065,6.598183065,3.8345288871656,2.28011719526992,0.9124293785310734,0.9031099109251411,0.009319467605932275
Thomas Greiss,21-22,DET,31,1511.8,842,1176,750,92,76.8239330449,-15.1760669551,-13.7052636680884,-1.41062962217872,0.8907363420427553,0.9087601745309976,-0.018023832488242242
Anthony Stolarz,21-22,ANA,28,1508.3,809,1111,742,67,70.8248297088,3.8248297088,8.22617778208613,1.82929793430367,0.9171817058096415,0.912453856973053,0.0047278488365885
Scott Wedgewood,21-22,ARI,26,1489.81666666667,878,1186,800,78,83.391372948,5.391372948,3.64225474990312,2.30985328341222,0.9111617312072893,0.9050212153211845,0.006140515886104758
Chris Driedger,21-22,SEA,27,1483.58333333333,722,1009,649,73,70.9451362455738,-2.05486375442617,-5.8636583947266,0.798355367243456,0.8988919667590027,0.9017380384410334,-0.0028460716820306597
Casey DeSmith,21-22,PIT,26,1420.25,769,1026,703,66,67.0022644228,1.0022644228,5.50671287320671,1.27098096758812,0.9141742522756827,0.9128709175256178,0.001303334750064944
Mackenzie Blackwood,21-22,N.J,25,1404.16666666667,731,1017,652,79,68.7082555907,-10.2917444093,-11.0267787902287,-0.68520309628205,0.8919288645690835,0.9060078582890561,-0.014078993719972566
Kaapo Kahkonen,21-22,MIN,25,1387.25,734,1014,668,66,68.8051864846,2.8051864846,2.25218107793722,1.61716950456565,0.9100817438692098,0.9062599639174387,0.0038217799517711315
Adin Hill,21-22,S.J,25,1376.83333333333,648,903,587,61,57.5823963324,-3.4176036676,-0.744668476153507,0.340591988045294,0.9058641975308642,0.9111382772648149,-0.005274079733950665
Braden Holtby,21-22,DAL,24,1321.86666666667,700,968,639,61,62.5439535138,1.5439535138,4.09063590538973,1.29328664864772,0.9128571428571428,0.9106514949802856,0.0022056478768571752
Laurent Brossoit,21-22,VGK,24,1287.46666666667,588,842,526,62,62.5865083874,0.586508387400002,-7.32386583947263,1.12578395728993,0.8945578231292517,0.8935603598853741,0.0009974632438776165
Nico Daws,21-22,N.J,25,1275.96666666667,617,883,551,66,59.0757363592,-6.9242636408,-8.62725378053506,-0.251033328975161,0.893030794165316,0.9042532635993517,-0.011222469434035598
Dan Vladar,21-22,CGY,23,1243.13333333333,608,871,552,57,54.2932385745,-2.7067614255,-0.464133385032923,0.41171903174405,0.9078947368421053,0.9107019102393091,-0.0028071733972038215
Pavel Francouz,21-22,COL,21,1201.45,608,804,557,51,53.9969260536,2.9969260536,5.53586661496708,1.40886576512131,0.9161184210526315,0.9111892663592106,0.004929154693420923
Matt Murray,21-22,OTT,20,1184.36666666667,640,885,580,60,64.5131186482,4.51311864819999,-0.488561457929393,1.84707026758074,0.90625,0.8991982521121875,0.007051747887812487
Joonas Korpisalo,21-22,CBJ,22,1129.58333333333,634,834,556,78,62.8376749995,-15.1623250005,-19.0464811942613,-1.63677024127037,0.8769716088328076,0.9008869479503154,-0.023915339117507872
Logan Thompson,21-22,VGK,19,1097.73333333333,569,775,520,49,52.063661765,3.063661765,3.90938832880965,1.38899728481652,0.9138840070298769,0.9084997157029877,0.005384291326889223
Brian Elliott,21-22,T.B,19,1063.41666666667,489,693,446,43,44.9636632545,1.9636632545,2.47045851105082,1.07973252725969,0.9120654396728016,0.9080497683957056,0.004015671277096011
Filip Gustavsson,21-22,OTT,18,1053.6,574,788,512,62,57.2266974308,-4.7733025692,-8.62567855758042,0.0966184970320679,0.89198606271777,0.9003019208522649,-0.008315858134494869
Petr Mrazek,21-22,TOR,20,1044.71666666667,520,686,462,58,47.3990427267,-10.6009572733,-9.64695618456763,-1.08774560877405,0.8884615384615384,0.9088479947563461,-0.02038645629480773
Eric Comrie,21-22,WPG,19,1024.81666666667,550,750,506,44,56.2357762922585,12.2357762922585,7.14264249709193,3.06847629498221,0.92,0.8977531340140754,0.022246865985924624
Jon Gillies,21-22,N.J,19,947.75,511,686,452,59,45.6910746355,-13.3089253645,-11.4838357890655,-1.59137541120876,0.8845401174168297,0.9105849811438356,-0.026044863727005874
David Rittich,21-22,NSH,17,822.933333333333,431,603,383,49,42.6481550171,-6.3518449829,-8.92276560682433,-0.418923631467145,0.888631090487239,0.9010483642294663,-0.012417273742227342
Jaroslav Halak,21-22,VAN,17,798.216666666667,400,547,361,39,38.9662389059,-0.0337610941000008,-1.80535091120587,0.630831074638712,0.9025,0.90258440273525,-0.00008440273525001096
Erik Kallgren,21-22,TOR,14,779.483333333333,385,537,342,43,34.9237245544,-8.0762754456,-7.20015025203565,-0.848088848702365,0.8883116883116883,0.9092890271314286,-0.020977338819740288
Stuart Skinner,21-22,EDM,13,738.2,367,476,335,32,33.8597045003,1.8597045003,2.12609053896861,0.880015708998483,0.9128065395095368,0.9077392247948229,0.005067314714713889
Marc-Andre Fleury,21-22,MIN,11,657.9,334,469,304,30,30.9379157812,0.937915781200001,1.0575319891431,0.670335459448569,0.9101796407185628,0.9073715096371258,0.002808131081437071
Aaron Dell,21-22,BUF,12,567.616666666667,354,464,317,38,31.9474758719,-6.0525241281,-5.0827355564172,-0.541204613321099,0.8954802259887006,0.9097528930172316,-0.014272667028531028
Kaapo Kahkonen,21-22,S.J,11,567.466666666667,322,455,295,27,33.2692474661,6.2692474661,2.94169251647928,1.64500833284418,0.9161490683229814,0.8966793556953416,0.019469712627639746
Cayden Primeau,21-22,MTL,12,519.216666666667,302,409,262,40,28.7145409775,-11.2854590225,-11.9180399379604,-1.51332517945998,0.8675496688741722,0.9049187384850993,-0.03736906961092712
Jonathan Bernier,21-22,N.J,10,510.1,264,362,238,26,25.1836881582,-0.816311841800001,-1.45153160139587,0.268131487776448,0.9015151515151515,0.904607241825,-0.003092090309848472
Ukko-Pekka Luukkonen,21-22,BUF,9,505.966666666667,277,393,254,23,21.3118518931,-1.6881481069,2.75729449398994,0.0517014939231176,0.9169675090252708,0.9230619065231047,-0.006094397497833914
Anton Khudobin,21-22,DAL,9,463.716666666667,232,313,204,28,21.0144222196,-6.9855777804,-6.4271035284994,-0.883778921299192,0.8793103448275862,0.9094205938810345,-0.03011024905344828
Scott Wedgewood,21-22,DAL,8,452.333333333333,265,357,242,23,24.4657963464,1.4657963464,1.64145502132611,0.657306938068723,0.9132075471698113,0.9076762402022641,0.005531306967547223
Andrew Hammond,21-22,N.J,7,386.3,214,291,184,30,20.6653025346,-9.3346974654,-10.1008627374951,-1.30216297857369,0.8598130841121495,0.9034331657261683,-0.04362008161401876
Spencer Martin,21-22,VAN,6,378.35,218,302,207,11,22.3192232427,11.3192232427,9.2710837533928,2.3532186735846,0.9495412844036697,0.8976182420059633,0.0519230423977064
Jonas Johansson,21-22,COL,9,370.3,201,261,177,24,15.834195170746,-8.16580482925395,-5.30968883288095,-1.17576602714102,0.8805970149253731,0.9212229095982786,-0.04062589467290545
Collin Delia,21-22,CHI,8,345.883333333333,218,291,196,22,18.2549346989,-3.7450653011,-1.7289162466072,-0.35959936025163,0.8990825688073395,0.9162617674362386,-0.01717919862889905
J-F Berube,21-22,CBJ,6,305.883333333333,209,260,188,21,19.022567471,-1.977432529,-1.56579585110507,-0.0365282826142174,0.8995215311004785,0.9089829307607655,-0.009461399660287029
Harri Sateri,21-22,ARI,6,298.366666666667,157,246,136,21,18.9155366929,-2.0844633071,-6.4011002326483,-0.0570798246176549,0.8662420382165605,0.879518874567516,-0.013276836350955445
Carey Price,21-22,MTL,5,298.266666666667,148,201,130,18,15.9058517858,-2.0941482142,-4.23797983714617,-0.107963606794357,0.8783783783783784,0.8925280284743243,-0.014149650095945931
Felix Sandstrom,21-22,PHI,5,297.25,177,247,161,16,20.3853435209,4.3853435209,0.458632221791401,1.10351488727981,0.9096045197740112,0.8848285676785311,0.024775952095480114
Joey Daccord,21-22,SEA,5,293.216666666667,140,185,119,21,16.477329339,-4.522670661,-7.98187281892205,-0.525252828087236,0.85,0.8823047904357143,-0.032304790435714326
